[9526, 6751, 31, 148, 113, 182, 185, 2373, 15578, 184, 15250, 5426, 4338, 9470, 15717, 2860, 2851, 18332, 2791, 4478, 153, 156, 160, 175, 149, 9575, 6173, 12249, 4898, 9556, 19001, 263, 4875, 254, 15418, 7607, 7363, 7257, 5023, 15031, 5175, 5243, 13057, 16330, 3729, 13160, 3486, 3916, 15616, 16133, 15789, 5366, 5361, 18325, 5369, 16886, 4205, 17697, 9435, 3321, 204, 212, 17235, 14327, 3052, 8193, 12123, 13894, 6675, 8373, 15873, 15882, 4502, 11143, 14480, 8403, 430, 7251, 423, 458, 7504, 17541, 17543, 16423, 7559, 8803, 18499, 13636, 8794, 17291, 13335, 9245, 17378, 9258, 19380, 10797, 12057, 19417, 8855, 9722, 2633, 2685, 2565, 14694, 14355, 13130, 15626, 16470, 16695, 19476, 5133, 5105, 14097, 15305, 16684, 6016, 5983, 11767, 6012, 6031, 8461, 8249, 8276, 8606, 8578, 7686, 901, 981, 7977, 975, 541, 14470, 621, 14447, 14512, 6962, 12333, 16456, 17303, 7170, 5488, 16099, 5498, 12444, 13982, 1553, 1506, 1597, 1719, 16926, 8636, 7420, 13629, 8432, 8682, 12607, 15891, 3570, 18538, 11522, 4059, 4292, 4243, 14807, 15467, 8118, 14991, 9192, 15665, 15677, 16570, 6070, 18100, 17794, 11370, 5629, 9812, 12165, 5661, 5802, 19489, 12197, 9962, 1001, 10934, 16488, 13469, 11524, 15518, 6558, 12725, 16829, 17641, 16248, 11214, 16948, 10540, 10542, 5457, 15260, 12848, 13764, 6485, 6776, 1170, 5350, 9913, 6881, 15007, 7085, 7718, 11929, 7722, 8023, 7941, 12447, 5528, 6823, 17991, 5577, 8150, 18544, 4860, 17335, 15624, 4737, 4561, 6705, 4566, 4959, 8741, 14217, 14207, 14584, 13351, 6750, 16319, 15221, 6142, 14498, 2130, 14175, 14178, 8965, 18548, 5766, 14231, 17177, 10650, 5770, 6488, 18814, 6615, 10278, 6809, 1207, 1204, 1203, 1181, 13698, 1879, 11899, 2651, 19019, 19579, 6205, 10477, 5013, 11662, 17526, 8889, 2193, 2364, 19784, 7508, 18382, 17735, 16279, 16788, 2731, 1406, 4605, 16383, 1305, 4766, 2975, 3193, 15510, 3414, 3455, 16321, 15787, 15259, 5307, 10469, 13849, 8926, 14252, 17406, 8912, 16190, 15326, 15339, 13278, 17140, 13810, 16391, 17538, 8143, 8123, 5959, 17943, 17861, 13109, 9927, 7740, 12045, 11765, 15983, 15296, 18256, 11355, 15614, 10244, 10567, 10568, 18446, 18445, 14293, 12035, 10147, 8723, 14578, 8722, 12544, 5593, 9166, 15795, 9163, 17714, 7662, 14986, 8813, 8811, 16283, 13690, 15132, 18555, 17897, 18466, 11869, 11601]
[6611, 13199, 73, 69, 138, 13193, 16378, 188, 185, 22, 19390, 7616, 5407, 18508, 5472, 14045, 2848, 12684, 2791, 2780, 14635, 13232, 13184, 77, 167, 14533, 16412, 15261, 16240, 14938, 11988, 17137, 272, 7320, 18848, 7640, 15554, 13571, 3001, 16597, 11909, 14681, 5175, 5247, 5184, 15500, 18247, 12203, 13160, 2176, 17643, 15819, 5367, 17704, 5381, 17628, 17566, 10747, 14540, 14013, 7583, 13356, 15739, 16933, 8039, 6685, 8248, 7782, 8296, 7899, 4510, 4507, 4524, 4531, 15926, 682, 8750, 393, 8418, 13999, 820, 616, 924, 12611, 17222, 18593, 15151, 8801, 11465, 18490, 13177, 9244, 18732, 14613, 9257, 9702, 10214, 12030, 9721, 17210, 12872, 2582, 14944, 2628, 2342, 10423, 10009, 13142, 9695, 16253, 17660, 15180, 15610, 5128, 4648, 17831, 16463, 10257, 6401, 2675, 10011, 11155, 8584, 14096, 8541, 781, 946, 972, 13987, 933, 558, 12207, 472, 673, 15405, 13735, 6849, 17774, 6966, 13004, 18693, 5482, 4946, 5478, 5517, 15562, 16889, 13702, 14203, 1615, 16073, 8637, 7542, 15319, 7425, 3604, 3723, 3556, 15747, 17267, 10019, 4254, 19671, 4201, 4344, 16545, 16544, 16589, 16008, 14985, 6070, 6077, 11411, 13572, 11430, 19400, 5644, 5684, 15690, 15713, 17026, 989, 4646, 6820, 12505, 1014, 1671, 13455, 1079, 1067, 9018, 12637, 12335, 17598, 6926, 5262, 9662, 5256, 10560, 10541, 19233, 1171, 13760, 12844, 6485, 18216, 16076, 7076, 5521, 5357, 6049, 8100, 17293, 7852, 7844, 17986, 11885, 11322, 5537, 11025, 11100, 17343, 7295, 11928, 7579, 4781, 4675, 14812, 17573, 4866, 14204, 17483, 8774, 14278, 8778, 10486, 11357, 17563, 10430, 6161, 15644, 10166, 8967, 13051, 12149, 13257, 14977, 11021, 16534, 9010, 4835, 6526, 12997, 10344, 15845, 14379, 6391, 1218, 1204, 14957, 19594, 1874, 12405, 11195, 9843, 4417, 1285, 6305, 6340, 11768, 2303, 2338, 10104, 9627, 2007, 5486, 14715, 18916, 2706, 2756, 1442, 19791, 1328, 3093, 10298, 3330, 3300, 7767, 3220, 3066, 5336, 15009, 17206, 4233, 5300, 13633, 8882, 14581, 8909, 8936, 11756, 13278, 17143, 12028, 18758, 8186, 8128, 8159, 7932, 8148, 17859, 11939, 17935, 9643, 7979, 9233, 15036, 6516, 4427, 18520, 15322, 15206, 10244, 5695, 11649, 19155, 15977, 18453, 14259, 19332, 12602, 13097, 12570, 8726, 12638, 16586, 9126, 10989, 9156, 14300, 7056, 8813, 8809, 13690, 16845, 12027, 8811, 18471, 18474, 18463, 18468, 11601]
[52, 4607, 16909, 9185, 19442, 182, 15651, 13206, 186, 178, 15253, 5444, 5468, 12241, 11888, 19676, 14771, 9279, 10881, 2931, 4826, 177, 163, 13208, 5590, 14646, 5368, 16881, 19549, 18345, 12861, 17147, 8184, 422, 16772, 15436, 14150, 7281, 13375, 6731, 18900, 5218, 2278, 5179, 17803, 12646, 12201, 18886, 3906, 10644, 7644, 19057, 15819, 18015, 5367, 1239, 4410, 1225, 1255, 12925, 614, 16933, 13548, 17009, 216, 8359, 8192, 950, 8304, 926, 6377, 14887, 18290, 18308, 14911, 16604, 450, 7459, 10041, 19456, 7553, 8099, 6756, 11023, 19558, 17426, 11465, 11700, 14762, 11473, 13335, 14614, 308, 9262, 13675, 15904, 15117, 17207, 10600, 9116, 12158, 9694, 14941, 2620, 2611, 13920, 13456, 13304, 17462, 13300, 9879, 2475, 9676, 18330, 18037, 15354, 6028, 5979, 13374, 18107, 15941, 8499, 8454, 9296, 8539, 804, 7577, 903, 640, 868, 527, 15471, 15405, 17100, 553, 6914, 11294, 7153, 7147, 6990, 17899, 11875, 5516, 5489, 19089, 2188, 1673, 1687, 1712, 19758, 8660, 8659, 8683, 13000, 19427, 3576, 3656, 3568, 15594, 3525, 4416, 4221, 4182, 11404, 4213, 16587, 18090, 9188, 9191, 10705, 6060, 16774, 17787, 6054, 6063, 5649, 5773, 5630, 5654, 13480, 15534, 17112, 1003, 9950, 17824, 17368, 6506, 7820, 1093, 11018, 19716, 12703, 10427, 10489, 18563, 5280, 10545, 16979, 15260, 5278, 12839, 12523, 12813, 3920, 12844, 7076, 11000, 6602, 5357, 9913, 12096, 7931, 11933, 7893, 7867, 692, 5553, 17279, 17254, 16610, 7253, 15624, 1163, 16942, 17334, 4585, 4880, 4675, 16804, 4942, 17042, 13012, 13630, 14211, 8823, 15606, 6178, 6182, 14502, 6525, 10247, 8963, 16657, 18387, 10166, 7119, 12529, 5851, 18770, 7165, 15549, 6433, 9936, 6418, 16064, 1185, 1181, 1218, 9826, 1189, 1205, 10759, 3500, 19586, 19594, 3628, 6339, 11687, 17898, 17629, 19135, 12270, 12676, 14879, 18343, 2548, 18384, 2733, 17173, 5486, 1364, 2363, 12074, 10300, 3293, 5085, 3766, 16084, 3096, 3254, 5319, 5302, 5304, 15259, 14047, 18496, 14321, 14267, 10014, 10225, 18161, 18159, 18405, 19203, 17840, 17037, 16092, 8156, 8165, 7366, 10893, 16582, 12318, 6413, 13109, 9728, 17308, 14307, 9218, 19748, 11699, 19556, 9224, 5694, 9498, 14099, 14271, 9037, 11733, 14293, 8715, 17453, 8717, 16752, 12628, 11981, 16037, 9125, 9131, 18010, 15132, 13723, 7662, 15092, 16283, 12027, 8813, 11601, 17915, 18469, 18471, 18468]
[10576, 59, 13210, 15015, 13911, 15798, 190, 186, 181, 8471, 5403, 11907, 10008, 13963, 5420, 14771, 2777, 18639, 18683, 13757, 4826, 168, 15802, 173, 13184, 18271, 13233, 15813, 4449, 4436, 15418, 9833, 18316, 10508, 408, 14080, 7591, 19682, 16877, 15929, 5201, 4747, 17212, 5169, 5156, 16133, 12647, 2139, 3975, 18430, 18325, 5370, 15782, 15789, 5065, 1226, 123, 9446, 17219, 9422, 10161, 12985, 17087, 216, 214, 8202, 8362, 651, 639, 18079, 11235, 14697, 13074, 5735, 15878, 18996, 707, 385, 9599, 13259, 17542, 7708, 16423, 6784, 8209, 15681, 11543, 8806, 15170, 17052, 9742, 19379, 9242, 12151, 343, 8868, 18022, 18737, 10775, 14412, 2589, 15648, 2684, 2595, 9536, 18678, 9753, 10352, 15240, 10964, 9879, 15344, 2955, 9752, 19301, 11785, 10511, 6019, 5800, 426, 11976, 8624, 9887, 8249, 8445, 12036, 763, 824, 580, 523, 10861, 12513, 627, 15229, 480, 6900, 6634, 7198, 9253, 7131, 5481, 5491, 17408, 18693, 17975, 1755, 14363, 1619, 1697, 1661, 8693, 498, 19432, 13629, 12119, 14632, 13513, 16376, 16302, 13518, 4300, 4160, 7291, 4200, 10904, 8118, 16589, 17750, 13221, 14375, 6045, 12582, 6053, 6070, 12536, 13990, 5655, 5637, 5631, 12174, 15817, 12056, 4646, 15818, 10051, 13584, 9581, 13131, 11757, 1091, 8993, 10929, 8994, 11271, 16826, 5273, 13514, 9662, 10746, 15503, 1173, 19233, 1175, 12813, 15899, 5354, 16439, 16440, 5547, 8079, 7847, 13854, 12347, 13822, 15520, 17944, 5545, 5556, 5613, 17992, 11940, 816, 9952, 1152, 11470, 837, 4998, 13858, 14812, 4797, 8497, 14209, 8510, 11346, 14197, 9632, 6179, 13500, 14504, 13243, 8969, 8960, 10247, 7203, 13071, 5860, 9393, 12336, 16390, 5769, 6533, 18815, 6824, 18810, 6399, 4947, 16977, 10058, 19566, 14866, 19603, 1919, 1191, 12462, 16893, 6205, 11652, 17544, 6215, 6339, 2453, 2213, 2022, 2344, 14811, 6242, 16788, 11165, 2755, 14898, 13685, 1331, 1325, 3093, 15641, 3199, 3238, 1472, 2981, 18181, 17230, 4072, 5320, 18324, 5336, 14256, 14267, 13025, 14321, 8898, 8973, 17142, 17505, 10788, 13343, 8177, 8141, 7366, 18565, 17124, 5940, 12311, 17861, 12316, 5885, 15227, 18306, 11771, 9700, 11238, 15851, 10507, 16649, 19746, 19481, 19487, 14999, 13219, 18149, 14285, 12576, 16795, 8730, 8719, 10835, 6629, 13281, 13543, 9133, 13307, 12027, 15132, 13723, 8809, 7056, 19267, 14526, 11601, 18464, 18473, 18467, 18465]
[14361, 3, 5597, 1, 86, 180, 15651, 48, 178, 194, 16957, 5423, 5417, 5455, 18197, 13212, 19037, 10740, 14713, 18639, 8681, 8698, 19020, 159, 164, 12501, 16288, 19011, 15300, 12966, 11156, 339, 9830, 12759, 236, 5023, 8270, 7345, 7484, 18076, 19281, 14681, 5213, 19707, 5169, 12208, 18895, 2224, 3968, 10634, 10948, 7538, 5369, 17229, 18015, 11942, 4287, 9818, 9421, 12790, 14327, 8039, 210, 17270, 3052, 16691, 8317, 12295, 791, 8377, 4531, 17557, 18288, 4534, 4503, 447, 17034, 423, 15072, 7586, 13348, 13347, 12456, 7652, 9658, 18589, 11594, 17426, 13389, 6872, 8830, 12033, 9251, 19387, 19163, 10221, 17199, 15972, 17200, 18022, 2631, 2625, 18913, 2530, 2694, 16286, 19335, 11240, 14467, 15628, 5121, 13336, 12110, 12082, 14115, 5988, 5979, 6012, 18093, 6009, 8563, 7987, 15862, 8467, 16399, 11113, 668, 768, 606, 917, 607, 602, 11490, 669, 19634, 8411, 6995, 9915, 14619, 7522, 5255, 1179, 13972, 13383, 10040, 1718, 3271, 1719, 8837, 13260, 18982, 15315, 15093, 7420, 8660, 591, 12801, 13128, 16162, 12830, 4111, 3064, 12070, 4052, 13754, 18136, 12620, 17039, 16008, 16591, 12536, 16563, 17023, 14854, 6078, 5688, 5646, 5634, 5640, 6106, 983, 1002, 10940, 15584, 15492, 17469, 11290, 9954, 5040, 1138, 11260, 19208, 12629, 15846, 9029, 10574, 10563, 16984, 5271, 9669, 19248, 1171, 624, 1170, 6775, 13971, 5351, 18242, 5342, 5347, 7804, 9798, 18091, 7823, 7741, 11886, 5562, 13983, 5561, 16610, 6681, 15624, 17729, 6741, 15780, 4882, 4844, 10748, 4590, 19217, 14209, 13016, 8823, 11134, 8935, 9620, 6148, 13223, 9636, 14919, 16017, 7613, 15646, 18548, 11059, 12585, 19114, 15635, 6635, 5864, 10163, 2381, 18319, 6357, 6409, 14676, 1210, 19566, 19035, 1215, 10825, 1968, 12216, 2327, 1862, 4431, 6263, 6313, 6196, 6219, 9588, 13959, 19151, 2449, 1236, 2698, 11919, 2724, 6266, 18382, 4823, 1420, 1367, 15267, 1443, 3347, 7896, 11220, 2980, 3231, 5299, 17206, 9465, 11727, 16976, 14272, 8898, 8888, 10461, 14296, 13808, 12741, 12733, 18031, 11421, 13810, 9990, 7864, 16285, 8134, 12416, 5890, 12516, 12912, 14181, 9229, 14484, 9700, 17245, 14307, 10572, 11354, 9504, 4985, 15615, 18177, 15979, 19577, 14999, 15985, 17165, 6695, 8730, 8724, 8720, 9154, 9123, 17649, 16037, 9142, 16845, 19267, 8811, 14986, 12027, 15132, 7662, 18554, 18467, 17915, 18013, 18463]
[59, 19442, 43, 13203, 148, 91, 185, 22, 19, 48, 13960, 11001, 5390, 10604, 12793, 2856, 18692, 2917, 1183, 18638, 155, 14635, 4474, 4885, 165, 14494, 4472, 17595, 19262, 4450, 242, 12742, 16772, 16480, 236, 7473, 12634, 563, 7460, 7408, 5147, 18900, 5189, 5190, 14700, 18748, 2234, 18428, 18745, 12651, 16341, 17710, 10386, 15252, 17706, 9421, 9450, 17699, 12884, 19440, 13547, 15712, 215, 209, 7329, 13617, 9299, 8392, 7907, 6420, 5735, 4494, 11245, 11782, 4487, 447, 18201, 7251, 433, 441, 7664, 17542, 6784, 17540, 11023, 17066, 8807, 11325, 6429, 17168, 12148, 9254, 605, 9239, 17939, 9749, 11957, 15298, 15861, 14471, 2619, 2667, 2374, 2550, 18648, 19205, 2987, 11241, 16251, 13142, 18036, 14131, 11603, 10199, 11573, 12625, 6015, 13553, 19787, 6035, 15067, 8543, 12286, 15191, 8629, 779, 12036, 8018, 8073, 776, 494, 16003, 535, 609, 11489, 10868, 14145, 8078, 6480, 5942, 11875, 16327, 12512, 18005, 15120, 1679, 3425, 1551, 16926, 1522, 13533, 15138, 8691, 15587, 10272, 16157, 14553, 7854, 3844, 16144, 14419, 18959, 4125, 11583, 4317, 9195, 18090, 16588, 9179, 18567, 12924, 11389, 6048, 18100, 5774, 5676, 5652, 5679, 532, 10472, 534, 9962, 15583, 10327, 9948, 14394, 18658, 14846, 3754, 6608, 16813, 19349, 10027, 8998, 19296, 10550, 5279, 10543, 9925, 10564, 12844, 1173, 12839, 10451, 7967, 9926, 649, 5357, 5345, 14325, 7699, 11028, 7199, 13800, 7722, 17280, 11324, 13974, 5592, 10373, 11105, 1152, 9952, 1169, 1163, 4825, 10174, 4801, 10856, 4797, 9294, 11310, 16938, 14577, 14583, 14982, 11806, 16864, 14962, 6135, 8961, 13975, 10842, 13071, 18386, 10755, 15588, 10991, 14836, 17678, 6647, 6384, 15549, 17274, 17611, 19566, 1213, 9433, 4305, 13761, 12228, 12230, 1898, 10816, 12670, 6216, 11671, 6314, 6256, 9479, 2413, 17380, 9708, 9585, 15566, 9867, 2721, 12986, 2695, 15682, 1466, 19313, 1358, 17590, 4553, 2966, 3351, 3158, 14773, 3298, 4992, 1938, 5318, 5515, 11727, 8928, 17407, 12379, 14618, 14324, 13560, 16242, 8861, 9371, 18159, 12732, 6699, 8161, 17538, 14347, 5941, 5901, 5935, 7132, 11295, 10830, 11780, 16677, 11803, 9234, 10532, 9504, 5697, 10493, 11259, 12352, 9099, 13341, 4767, 17160, 6836, 8717, 12560, 10874, 12570, 9153, 16265, 16035, 10896, 9171, 15132, 14526, 16283, 8811, 15092, 14986, 8813, 18474, 18473, 18503, 11601, 17897]
[105, 11724, 101, 16324, 116, 190, 12, 19534, 8471, 185, 5469, 12451, 17061, 5390, 15248, 13939, 9525, 19086, 4170, 2905, 4826, 173, 36, 170, 150, 16291, 19262, 16096, 15307, 16130, 12738, 18831, 255, 18313, 13293, 7661, 15412, 7609, 3001, 9552, 2943, 14861, 4346, 13057, 19279, 14896, 18879, 12666, 2131, 18192, 5374, 5245, 17643, 17954, 17225, 3214, 9435, 1296, 19218, 17613, 614, 18649, 197, 4790, 219, 8284, 16949, 6549, 13893, 926, 15869, 13650, 4496, 4510, 10920, 9388, 6782, 9601, 13994, 16604, 13539, 12456, 15030, 7510, 8209, 17914, 11808, 17917, 11545, 12998, 8972, 9239, 9256, 605, 14444, 17723, 9091, 10793, 15981, 10388, 2541, 12683, 2687, 13946, 2643, 19335, 18723, 9210, 15385, 9197, 18153, 16945, 14110, 11551, 15173, 17491, 6008, 17486, 5829, 19698, 8617, 12287, 8631, 16851, 8551, 918, 933, 935, 773, 769, 10626, 11867, 12305, 487, 492, 6997, 9911, 467, 7184, 7127, 5497, 17408, 5506, 15898, 13385, 19757, 1819, 1560, 1537, 1788, 19705, 7390, 8707, 13729, 16074, 19778, 19615, 13209, 9347, 3833, 4088, 4123, 4101, 15622, 4045, 16008, 18132, 16591, 12051, 7837, 14854, 13572, 12006, 11389, 16212, 9802, 5622, 14979, 5637, 15496, 16322, 1010, 987, 15900, 11922, 19503, 13388, 13466, 6749, 16486, 17580, 11206, 10427, 13408, 10929, 11777, 5267, 10566, 10563, 1283, 6775, 6742, 6362, 19249, 13753, 5332, 10332, 6515, 5344, 5357, 7697, 7696, 17295, 7904, 7707, 11324, 5573, 11025, 5598, 5587, 17729, 1164, 17342, 15597, 1166, 18979, 4624, 4828, 5050, 4868, 13019, 13145, 19252, 10002, 14577, 882, 6152, 6165, 6146, 11774, 18385, 15590, 11059, 12949, 15644, 10949, 17665, 12334, 12575, 10983, 6425, 6507, 9578, 6503, 16775, 11731, 4305, 17575, 1207, 18698, 12406, 1919, 17801, 11904, 19647, 11791, 6274, 6351, 14420, 16964, 2005, 17361, 12076, 19148, 8789, 18689, 2756, 2725, 2742, 2761, 4151, 6438, 1317, 1355, 1397, 15410, 3300, 3409, 3469, 3437, 5364, 15259, 14047, 16799, 5318, 12377, 13436, 8847, 14269, 8869, 16476, 17502, 17508, 9679, 11990, 8138, 8163, 18565, 8159, 8190, 9353, 16582, 9942, 17275, 5963, 8030, 7399, 15226, 14301, 14309, 19481, 10507, 16206, 9637, 11208, 19708, 18149, 11931, 14318, 15975, 10147, 19531, 12636, 12907, 6633, 9129, 16847, 16126, 9152, 17579, 19267, 8809, 13723, 8811, 16845, 7056, 8813, 18555, 18556, 18554, 18468, 18469]
[4608, 130, 14364, 52, 94, 3510, 191, 180, 18365, 5220, 17213, 10605, 5468, 12850, 5437, 14366, 2884, 2777, 9278, 1480, 8681, 161, 149, 170, 159, 6249, 4466, 15582, 18331, 14531, 406, 12750, 18311, 12781, 397, 7629, 10802, 19375, 16780, 7343, 14442, 14441, 19098, 11909, 15800, 18895, 10385, 3724, 3995, 2302, 6852, 17706, 17046, 18195, 13683, 14544, 16892, 9456, 17546, 15426, 10161, 227, 19343, 11729, 203, 5625, 8404, 8361, 8217, 18079, 13661, 14932, 18296, 9782, 14881, 9599, 704, 14235, 9549, 16593, 6784, 7540, 10715, 877, 7504, 15151, 15687, 17914, 15170, 11545, 19165, 12150, 13679, 14000, 9236, 10691, 11423, 10671, 11169, 9880, 15414, 2572, 2636, 2690, 13297, 16699, 19329, 581, 12591, 10615, 13294, 13308, 2955, 11548, 16087, 13828, 19788, 4649, 18088, 5981, 11075, 10037, 654, 14084, 18790, 12036, 764, 793, 540, 15903, 13956, 12112, 14518, 15405, 590, 467, 18004, 9654, 12593, 16394, 15011, 5255, 5501, 10951, 18119, 2468, 14952, 9845, 18363, 1576, 12119, 9938, 7542, 4195, 12130, 7945, 3559, 9538, 14182, 3840, 19212, 4099, 4400, 4096, 4292, 17442, 15665, 17501, 10707, 15677, 6109, 16464, 12920, 6061, 11368, 5667, 5649, 3095, 10456, 5668, 8112, 11865, 12056, 10334, 10934, 17339, 14409, 6697, 8110, 1096, 19295, 16690, 11193, 16827, 11069, 5268, 10575, 10570, 18805, 10548, 3847, 12839, 7966, 13760, 13755, 5356, 16440, 14325, 5344, 16439, 7876, 7731, 18551, 7833, 8101, 17950, 5519, 7009, 6508, 15171, 1156, 719, 1164, 15780, 6754, 4535, 4666, 4543, 14663, 4880, 13030, 8735, 14199, 11318, 14584, 6773, 4869, 10528, 10431, 19388, 13051, 8960, 15177, 14178, 17289, 14964, 9494, 16224, 10485, 11305, 6826, 12679, 12504, 6487, 4967, 9440, 11731, 17646, 14866, 1178, 19604, 12482, 10822, 2067, 12670, 6323, 6241, 6196, 15480, 11788, 2392, 1993, 14248, 11505, 11063, 9868, 18694, 12986, 6245, 18594, 15608, 12074, 14336, 18604, 3139, 3073, 3264, 2971, 17398, 3078, 10469, 6238, 6237, 15259, 5298, 8852, 8842, 12380, 18918, 8905, 16476, 7526, 13814, 7395, 12762, 8186, 9989, 8143, 15069, 9993, 5565, 11302, 15167, 17852, 14172, 11793, 17114, 6455, 7399, 11765, 9498, 15206, 16206, 13397, 9640, 9751, 14615, 15137, 19487, 4767, 6633, 15686, 12596, 8720, 12326, 13741, 9157, 9141, 9140, 17310, 19267, 12027, 8809, 8811, 15092, 14986, 16845, 11869, 18469, 18515, 18464, 18463]
[136, 526, 4607, 98, 62, 13193, 179, 18365, 91, 15651, 5390, 11872, 5398, 6822, 17928, 14771, 4307, 5080, 2938, 11917, 15802, 154, 167, 2796, 149, 4439, 11977, 13437, 9562, 10757, 302, 362, 446, 301, 18419, 6491, 2746, 14073, 9657, 7633, 5146, 4747, 5167, 5186, 5151, 15572, 12644, 3942, 3894, 3952, 10403, 16020, 5369, 5367, 14705, 4410, 9065, 12925, 17699, 17586, 15739, 203, 200, 16739, 17004, 8342, 8360, 8308, 8244, 8297, 14481, 11684, 11674, 18290, 12097, 16529, 5650, 9599, 444, 16595, 13539, 9929, 8099, 12888, 7664, 11316, 19402, 8801, 15077, 8791, 9240, 13675, 9254, 9251, 9730, 10796, 9722, 13324, 10701, 10671, 10709, 19455, 14905, 2629, 2570, 15593, 13130, 15242, 10009, 10007, 15479, 19490, 15173, 17660, 8755, 15729, 18088, 5978, 15354, 17389, 8572, 18399, 8369, 9928, 8493, 7980, 18807, 8582, 13958, 901, 636, 560, 15365, 466, 11469, 11612, 16174, 10655, 9835, 8078, 1179, 10942, 13380, 19067, 5506, 1553, 1776, 2362, 14953, 2431, 8688, 7925, 13526, 6481, 12453, 3672, 7853, 11636, 3800, 3702, 14629, 18954, 4104, 18971, 4414, 17039, 17493, 15190, 14996, 16545, 14852, 6072, 11384, 16569, 17787, 5742, 5666, 15690, 11150, 16465, 18458, 990, 994, 10965, 18932, 11758, 14390, 6456, 14400, 15377, 13578, 17602, 9382, 10427, 8997, 10545, 9925, 5266, 5271, 5256, 1175, 12848, 19250, 6630, 6485, 5358, 13967, 8079, 5349, 5326, 19463, 13054, 17485, 11085, 3023, 17936, 17278, 5545, 5612, 5541, 11097, 17729, 7991, 8166, 1168, 4837, 13001, 4219, 12978, 4694, 17481, 9301, 13014, 14194, 14214, 18233, 15311, 6118, 6153, 6142, 8969, 14083, 18550, 8964, 7203, 14040, 13525, 5846, 9393, 14233, 1036, 16773, 10035, 19266, 10375, 1220, 17568, 1217, 10855, 17036, 1892, 1229, 11167, 1947, 1963, 10639, 18914, 6183, 11472, 10993, 2272, 14809, 3692, 18039, 2112, 2747, 2760, 2769, 2548, 2761, 10298, 1356, 1468, 1353, 1318, 3473, 2433, 3443, 3442, 3238, 5298, 14047, 16321, 10718, 5306, 8910, 14264, 14282, 10402, 8845, 14079, 18157, 19194, 13339, 12956, 10413, 8158, 5673, 7367, 8176, 14830, 12318, 17441, 9638, 17281, 15207, 18521, 11780, 14308, 11771, 11354, 11360, 9637, 5694, 15206, 9050, 9755, 10421, 9040, 9041, 14576, 8715, 12578, 8724, 17492, 8756, 9161, 9130, 9157, 12039, 7662, 13723, 8809, 15092, 16283, 16845, 8813, 18467, 17897, 8814, 18515, 17383]
[4595, 52, 85, 208, 47, 179, 186, 188, 191, 192, 5404, 5415, 10303, 12241, 5440, 2783, 2932, 2842, 2835, 9540, 165, 17778, 14641, 150, 19445, 19423, 13727, 18939, 11691, 4439, 232, 14087, 12776, 18845, 17217, 15505, 9363, 18076, 7344, 19682, 12067, 3515, 18526, 13057, 18966, 3944, 18895, 2010, 19568, 3954, 12449, 10720, 19084, 5370, 12448, 12875, 17699, 19413, 10747, 1254, 15739, 227, 16996, 219, 209, 14875, 9281, 8390, 9931, 8397, 13888, 12093, 15198, 9825, 17574, 9599, 8750, 9607, 18511, 19456, 17237, 19177, 17240, 19703, 15752, 8793, 290, 11895, 19402, 11465, 8938, 9251, 9256, 9235, 308, 9763, 19186, 19152, 10799, 16365, 14007, 13306, 2638, 10795, 14674, 9213, 9196, 9210, 10517, 10518, 11547, 403, 13216, 11619, 5133, 6016, 15328, 13374, 5800, 6041, 10594, 10230, 8614, 8461, 8506, 12284, 14759, 635, 13957, 580, 683, 512, 11510, 10626, 739, 11610, 14038, 18423, 6942, 5608, 5497, 5488, 13984, 473, 5479, 10180, 14692, 1559, 1733, 1596, 16693, 8699, 8639, 19705, 15320, 19728, 3853, 3845, 7982, 12804, 9431, 4166, 4390, 6682, 4038, 17982, 14991, 12620, 16544, 14985, 6091, 16060, 12022, 6760, 9914, 19769, 5672, 6869, 532, 12162, 17688, 982, 1007, 11922, 987, 18352, 19072, 16201, 583, 17354, 15111, 17638, 9028, 12689, 17598, 5278, 10561, 11634, 4419, 5285, 1172, 19233, 3847, 6495, 3864, 5263, 10596, 5531, 19068, 5523, 7923, 697, 7833, 7870, 7794, 5580, 10030, 16612, 11884, 5570, 6722, 1153, 816, 15780, 17335, 4693, 4613, 4203, 5042, 4301, 13855, 8739, 8759, 14213, 14212, 6563, 6165, 13529, 6170, 6162, 18550, 15647, 12949, 16068, 7203, 5762, 9010, 5734, 5878, 17021, 11083, 9996, 15423, 1289, 16665, 13698, 18926, 18346, 19566, 14676, 19041, 1873, 11200, 1913, 19608, 6310, 5029, 18367, 6224, 13093, 18361, 9585, 2090, 2180, 1448, 2737, 16279, 2709, 4283, 19286, 1385, 4766, 15609, 1337, 19791, 19145, 3260, 3147, 3288, 15098, 12957, 6260, 9466, 17234, 6332, 7869, 12364, 18505, 12362, 12373, 13224, 8978, 18157, 13258, 16006, 8136, 16092, 8152, 7204, 8153, 5921, 17967, 5887, 17862, 14179, 14303, 17114, 15297, 9229, 14484, 5702, 10567, 9498, 10530, 19481, 18445, 18442, 9050, 14850, 18519, 19536, 8728, 14578, 10146, 18587, 13281, 8524, 10466, 17583, 9136, 7056, 8811, 13690, 8809, 14986, 7662, 8813, 11869, 8212, 18473, 18556, 8814]
